betId,user_id,event_id,amount,odds,outcome
13109,gm8346,A160,877,2.11,1
13110,gm9082,A193,125,2.08,0
13111,gm848,A142,324,2.46,1
13112,gm6992,A113,935,2.99,1
13113,gm8634,A23,474,2.41,1
13114,gm4910,A131,758,2.66,0
13115,gm1753,A133,440,2.29,1
13116,gm3694,A98,486,2.45,1
13117,gm8773,A50,919,2.7,0
13118,gm2696,A82,905,2.6,0
13119,gm1011,A79,484,2.75,0
13120,gm1995,A88,601,2.97,0
13121,gm8243,A77,119,2.17,0
13122,gm8085,A111,316,2.19,1
13123,gm3279,A6,344,2.19,0
13124,gm3531,A160,974,2.68,1
13125,gm8662,A89,870,2.83,1
13126,gm695,A197,174,2.12,0
13127,gm8627,A6,144,2.68,0
13128,gm6615,A22,563,2.87,1
13129,gm6411,A66,150,2.7,1
13130,gm5840,A132,222,2.01,0
13131,gm518,A38,236,2.58,0
13132,gm7113,A170,72,2.92,1
13133,gm7663,A85,824,2.91,1
13134,gm8652,A43,330,2.42,0
13135,gm8714,A47,193,2.6,0
13136,gm8060,A52,913,2.75,0
13137,gm2226,A44,201,2.68,0
13138,gm6537,A24,985,2.2,1
13139,gm9327,A169,900,2.38,0
13140,gm7760,A19,671,2.03,1
13141,gm2865,A119,491,2.24,0
13142,gm4247,A3,548,2.63,1
13143,gm9603,A162,699,2.33,1
13144,gm3917,A61,995,2.09,0
13145,gm9803,A115,333,2.06,1
13146,gm9872,A157,421,2.37,1
13147,gm5500,A82,531,2.37,0
13148,gm9553,A113,255,2.33,0
13149,gm2621,A19,537,2.54,0
13150,gm1339,A129,86,2.6,0
13151,gm3165,A187,403,2.99,1
13152,gm5095,A8,630,2.95,0
13153,gm5397,A38,324,2.82,1
13154,gm3484,A133,95,2.14,1
13155,gm1018,A34,686,2.27,0
13156,gm8535,A58,711,2.32,0
13157,gm3724,A168,764,2.36,1
13158,gm229,A121,591,2.99,1
13159,gm6292,A102,545,2.78,1
13160,gm6940,A64,52,2.78,1
13161,gm1850,A71,572,2.61,1
13162,gm5321,A173,33,2.88,0
13163,gm3845,A18,496,2.82,0
13164,gm2542,A31,327,2.03,1
13165,gm1711,A54,404,2.97,1
13166,gm7334,A98,261,2.73,0
13167,gm7919,A31,775,2.08,1
13168,gm16,A31,310,2.51,0
13169,gm3844,A21,251,2.79,0
13170,gm3618,A190,807,2.29,1
13171,gm2664,A70,726,2.25,0
13172,gm7584,A70,483,2.96,1
13173,gm7787,A179,295,2.48,0
13174,gm1558,A146,411,2.58,1
13175,gm6006,A146,494,2.87,1
13176,gm1283,A12,643,2.39,0
13177,gm3696,A83,503,3.0,1
13178,gm7986,A81,491,2.7,1
13179,gm782,A114,120,2.01,0
13180,gm1283,A168,102,2.75,0
13181,gm6044,A99,205,2.65,0
13182,gm7408,A77,413,2.8,1
13183,gm2674,A166,64,2.35,0
13184,gm518,A55,602,2.2,0
13185,gm887,A1,859,2.97,0
13186,gm7829,A59,953,2.24,0
13187,gm76,A99,580,2.07,0
13188,gm8413,A149,584,2.24,0
13189,gm2094,A51,420,2.39,1
13190,gm3654,A154,211,2.43,0
13191,gm943,A3,758,2.14,1
13192,gm5112,A181,768,2.91,1
13193,gm2527,A181,309,2.5,1
13194,gm1046,A95,249,2.37,1
13195,gm8362,A90,901,2.97,1
13196,gm7762,A92,637,2.94,0
13197,gm7996,A30,107,2.46,0
13198,gm7468,A37,561,2.53,0
13199,gm3853,A45,457,2.83,1
13200,gm3667,A160,432,2.35,1
13201,gm2135,A35,249,2.49,1
13202,gm8033,A127,418,2.6,0
13203,gm4789,A178,628,2.29,1
13204,gm5670,A167,664,2.81,0
13205,gm3992,A43,607,2.02,0
13206,gm8292,A65,67,2.7,1
13207,gm6665,A158,821,2.94,1
13208,gm6119,A24,994,2.31,1
13209,gm3110,A85,687,2.56,0
13210,gm5300,A111,846,2.89,1
13211,gm1980,A177,566,2.87,0
13212,gm9091,A169,594,2.49,0
13213,gm9318,A9,71,2.41,1
13214,gm3427,A54,108,2.21,1
13215,gm1339,A47,822,2.17,1
13216,gm3772,A149,442,2.06,0
13217,gm6557,A186,501,2.15,0
13218,gm793,A145,562,2.85,1
13219,gm3472,A130,931,2.2,1
13220,gm8695,A146,370,2.85,0
13221,gm505,A68,133,2.27,0
13222,gm7555,A193,911,2.28,1
13223,gm7788,A20,296,2.86,0
13224,gm6350,A97,671,2.54,1
13225,gm9775,A20,212,2.46,1
13226,gm5170,A121,254,2.38,0
13227,gm3565,A43,389,2.83,1
13228,gm2500,A124,411,2.52,0
13229,gm4096,A104,677,2.5,0
13230,gm5489,A144,662,2.06,1
13231,gm1691,A26,739,2.58,1
13232,gm5365,A17,650,2.47,1
13233,gm7363,A153,346,2.16,1
13234,gm7687,A124,804,2.21,0
13235,gm2662,A21,763,2.96,1
13236,gm3117,A124,487,2.53,0
13237,gm5065,A187,96,2.5,0
13238,gm7936,A66,848,2.18,0
13239,gm1127,A53,538,2.58,0
13240,gm3112,A46,63,2.58,1
13241,gm9139,A43,505,2.55,1
13242,gm630,A159,197,2.53,1
13243,gm2259,A190,527,2.48,0
13244,gm4015,A103,821,2.38,0
13245,gm7351,A43,772,2.2,0
13246,gm7905,A190,910,2.03,1
13247,gm7119,A59,813,2.6,0
13248,gm4965,A197,788,2.61,0
13249,gm6963,A32,848,2.31,0
13250,gm9559,A173,989,2.01,1
13251,gm5412,A194,803,2.63,1
13252,gm3383,A132,654,2.5,0
13253,gm3849,A94,43,2.21,0
13254,gm6847,A61,187,2.48,1
13255,gm599,A106,849,2.06,1
13256,gm5780,A170,724,2.22,1
13257,gm728,A152,905,2.1,1
13258,gm549,A174,727,2.19,0
13259,gm5832,A28,343,2.05,0
13260,gm6973,A48,427,2.71,0
13261,gm6882,A188,638,2.55,1
13262,gm565,A24,80,2.63,0
13263,gm3633,A128,171,2.85,0
13264,gm1885,A20,61,2.42,1
13265,gm5919,A88,990,2.6,0
13266,gm9310,A56,236,2.79,1
13267,gm7341,A171,678,2.11,1
13268,gm2223,A73,512,2.58,1
13269,gm6413,A56,695,2.01,1
13270,gm1488,A163,678,2.26,0
13271,gm6763,A20,37,2.3,1
13272,gm6301,A106,743,2.28,0
13273,gm5888,A15,372,2.33,0
13274,gm7925,A43,230,2.59,1
13275,gm5584,A68,890,2.94,1
13276,gm9762,A144,877,2.35,1
13277,gm4424,A162,678,2.25,1
13278,gm5798,A146,226,2.87,1
13279,gm2246,A29,57,2.06,1
13280,gm812,A173,452,2.06,1
13281,gm5337,A55,605,2.82,0
13282,gm5272,A185,392,2.81,1
13283,gm9932,A164,390,2.07,0
13284,gm7212,A197,399,2.91,0
13285,gm5800,A39,42,2.06,1
13286,gm803,A112,87,2.27,0
13287,gm9053,A190,881,2.63,1
13288,gm8993,A69,810,2.93,0
13289,gm3830,A179,673,2.38,0
13290,gm6345,A1,142,2.31,1
13291,gm175,A46,674,2.43,0
13292,gm3932,A127,179,2.97,0
13293,gm7650,A16,231,2.12,1
13294,gm7731,A99,525,2.0,1
13295,gm9008,A55,829,2.44,0
13296,gm1201,A77,138,2.27,1
13297,gm7163,A104,747,2.0,1
13298,gm7696,A113,704,2.01,1
13299,gm7877,A122,641,2.19,1
13300,gm2969,A58,288,2.41,1
13301,gm6298,A7,924,2.99,0
13302,gm354,A30,283,2.35,0
13303,gm3186,A20,726,2.23,0
13304,gm8200,A38,99,2.82,0
13305,gm2024,A160,485,2.14,0
13306,gm6930,A154,392,2.59,1
13307,gm6179,A151,177,2.16,1
13308,gm7597,A126,908,2.58,0
13309,gm3050,A188,492,2.31,1
13310,gm568,A37,643,2.63,0
13311,gm5543,A67,176,2.72,0
13312,gm939,A112,711,2.77,1
13313,gm4764,A180,746,2.95,1
13314,gm8255,A74,743,2.27,0
13315,gm4596,A19,419,2.76,0
13316,gm7943,A189,86,2.63,0
13317,gm6103,A70,839,2.76,0
13318,gm4503,A150,834,2.07,1
13319,gm9347,A9,215,2.61,1
13320,gm8718,A127,947,2.8,0
13321,gm2657,A60,893,2.85,1
13322,gm8243,A168,586,2.71,1
13323,gm8725,A89,354,2.2,0
13324,gm1267,A137,588,2.24,1
13325,gm2039,A8,905,2.43,0
13326,gm5038,A179,755,2.93,0
13327,gm2290,A35,740,2.24,1
13328,gm4874,A33,808,2.92,1
13329,gm4315,A61,518,2.05,0
13330,gm8295,A54,451,2.62,0
13331,gm9917,A160,41,2.81,0
13332,gm2104,A25,342,2.52,0
13333,gm9234,A99,869,2.52,0
13334,gm7973,A33,214,2.87,0
13335,gm5687,A63,162,2.84,1
13336,gm6179,A129,990,2.8,1
13337,gm6480,A37,791,2.02,0
13338,gm1333,A110,148,2.43,1
13339,gm2392,A167,553,2.4,1
13340,gm6472,A91,454,2.84,0
13341,gm663,A8,818,2.19,0
13342,gm6780,A169,595,2.32,1
13343,gm5737,A95,486,2.05,0
13344,gm6095,A186,800,2.81,1
13345,gm4361,A70,152,2.83,1
13346,gm4773,A76,690,2.21,0
13347,gm6019,A73,408,2.36,1
13348,gm977,A196,394,2.54,0
13349,gm5240,A136,718,2.05,1
13350,gm9073,A166,628,2.24,0
13351,gm3359,A45,971,2.27,0
13352,gm4430,A37,592,2.63,1
13353,gm2099,A51,175,2.11,1
13354,gm37,A82,500,2.51,0
13355,gm6251,A119,607,2.31,1
13356,gm9168,A45,584,2.96,0
13357,gm1288,A123,148,2.67,1
13358,gm5907,A188,622,2.12,1
13359,gm4237,A95,810,2.12,0
13360,gm4366,A99,872,2.61,0
13361,gm8677,A46,724,2.52,1
13362,gm5323,A72,507,2.52,0
13363,gm9336,A121,779,2.01,1
13364,gm2462,A98,221,2.74,0
13365,gm1188,A86,738,2.36,1
13366,gm7470,A195,787,2.65,0
13367,gm2104,A5,698,2.92,0
13368,gm246,A25,415,2.46,1
13369,gm868,A92,170,2.05,0
13370,gm7128,A145,700,2.5,1
13371,gm9939,A57,755,2.25,0
13372,gm2793,A85,686,2.35,0
13373,gm712,A171,53,2.76,1
13374,gm6027,A93,446,2.25,0
13375,gm2310,A16,275,2.53,1
13376,gm6936,A18,215,2.18,1
13377,gm5041,A124,298,2.28,1
13378,gm1442,A9,810,2.5,1
13379,gm9650,A28,799,2.77,1
13380,gm3994,A71,385,2.6,0
13381,gm3991,A81,546,2.17,1
13382,gm2328,A53,377,2.39,1
13383,gm891,A191,770,2.05,1
13384,gm9612,A23,625,2.68,1
13385,gm7748,A97,288,2.37,0
13386,gm2138,A183,253,2.36,0
13387,gm700,A25,929,2.52,1
13388,gm425,A88,1000,2.01,1
13389,gm8243,A59,847,2.82,1
13390,gm6594,A110,686,2.25,1
13391,gm4313,A98,845,2.53,1
13392,gm4972,A153,355,2.49,0
13393,gm6089,A32,286,2.98,1
13394,gm6243,A75,927,2.75,1
13395,gm5045,A41,889,2.15,1
13396,gm4161,A162,727,2.6,1
13397,gm3966,A183,78,2.67,1
13398,gm7136,A167,37,2.49,1
13399,gm1466,A148,563,2.58,0
13400,gm5501,A171,263,2.78,0
13401,gm4630,A89,751,2.6,0
13402,gm225,A151,254,2.53,0
13403,gm6054,A137,866,2.03,0
13404,gm2316,A198,262,2.21,1
13405,gm193,A20,39,2.7,0
13406,gm1533,A37,968,2.49,1
13407,gm1454,A84,491,2.94,1
13408,gm7623,A85,576,2.69,0
13409,gm3359,A59,392,2.78,0
13410,gm1910,A8,224,2.49,0
13411,gm659,A16,859,2.83,1
13412,gm6587,A119,580,2.37,0
13413,gm7580,A7,463,2.88,0
13414,gm7663,A147,620,2.25,0
13415,gm4947,A64,723,2.17,1
13416,gm3948,A87,357,2.97,1
13417,gm1814,A76,723,2.8,1
13418,gm8355,A117,206,2.02,0
13419,gm8568,A50,649,2.05,1
13420,gm9448,A35,157,2.76,1
13421,gm5865,A145,901,2.42,1
13422,gm9447,A102,49,2.84,0
13423,gm7086,A0,534,2.8,1
13424,gm4990,A138,616,2.28,1
13425,gm6955,A196,174,2.88,1
13426,gm8914,A53,193,2.82,1
13427,gm566,A81,602,2.93,0
13428,gm766,A118,527,2.86,0
13429,gm278,A83,22,2.92,0
13430,gm5711,A61,974,2.19,0
13431,gm5244,A73,932,2.88,1
13432,gm6984,A95,746,2.79,0
13433,gm9883,A111,936,2.02,1
13434,gm4579,A176,488,2.79,0
13435,gm9513,A158,926,2.88,1
13436,gm2757,A21,784,2.42,1
13437,gm1017,A61,811,2.2,1
13438,gm6732,A182,295,2.68,0
13439,gm3768,A179,378,2.23,1
13440,gm6067,A179,563,2.35,1
13441,gm6059,A131,381,2.45,1
13442,gm68,A74,431,2.35,1
13443,gm3999,A112,514,2.9,1
13444,gm6127,A121,170,2.07,1
13445,gm3052,A149,618,2.59,0
13446,gm5182,A51,29,2.38,1
13447,gm577,A23,388,2.67,0
13448,gm4732,A79,87,2.25,0
13449,gm1347,A7,947,2.21,0
13450,gm5484,A63,497,2.56,1
13451,gm7367,A170,168,2.08,0
13452,gm710,A152,399,2.03,0
13453,gm8050,A166,444,2.92,0
13454,gm4053,A174,830,2.46,0
13455,gm2925,A26,164,2.28,1
13456,gm6262,A123,236,2.26,1
13457,gm3995,A68,292,2.34,1
13458,gm9251,A147,171,2.21,1
13459,gm5119,A112,972,2.45,1
13460,gm7724,A66,522,2.49,0
13461,gm2362,A198,204,2.17,0
13462,gm9944,A70,738,2.14,0
13463,gm2671,A149,404,2.38,0
13464,gm1657,A67,648,2.41,0
13465,gm1057,A33,60,2.52,0
13466,gm8340,A195,259,2.01,0
13467,gm6175,A51,282,2.73,1
13468,gm5620,A118,465,2.91,0
13469,gm5073,A122,758,2.52,1
13470,gm7893,A168,371,2.28,0
13471,gm7636,A55,206,2.12,1
13472,gm8635,A77,781,2.56,1
13473,gm3196,A181,231,2.42,1
13474,gm7453,A93,914,2.29,1
13475,gm2771,A26,73,2.23,0
13476,gm9795,A120,454,2.37,0
13477,gm5100,A128,402,2.48,0
13478,gm9139,A99,383,2.9,1
13479,gm8646,A108,246,2.68,1
13480,gm4206,A140,852,2.56,0
13481,gm9022,A6,225,2.4,0
13482,gm7289,A193,657,2.74,0
13483,gm7132,A100,551,2.79,1
13484,gm7291,A37,632,2.78,1
13485,gm4703,A11,663,2.96,1
13486,gm1075,A116,418,2.51,1
13487,gm8126,A2,557,2.89,1
13488,gm2555,A162,784,2.86,1
13489,gm4456,A193,236,2.18,0
13490,gm7408,A12,183,2.93,0
13491,gm5039,A179,188,2.4,1
13492,gm7025,A174,776,2.42,0
13493,gm578,A171,225,2.58,0
13494,gm8213,A30,806,2.21,0
13495,gm7971,A90,611,2.02,1
13496,gm9620,A130,451,2.2,0
13497,gm9498,A87,60,2.87,1
13498,gm3511,A86,74,2.96,1
13499,gm9614,A150,883,2.17,0
13500,gm605,A174,502,2.95,1
13501,gm393,A45,772,2.54,1
13502,gm9036,A187,520,2.98,1
13503,gm4526,A18,201,2.4,0
13504,gm5951,A191,273,2.71,1
13505,gm3763,A10,33,2.73,0
13506,gm4980,A84,200,2.41,1
13507,gm4132,A36,949,2.88,1
13508,gm1290,A102,260,2.62,1
13509,gm8858,A47,129,2.53,1
13510,gm4903,A129,994,2.91,1
13511,gm5301,A21,970,2.91,1
13512,gm8303,A88,91,2.68,0
13513,gm1326,A34,474,2.31,0
13514,gm2853,A56,417,2.86,1
13515,gm3025,A2,652,2.85,0
13516,gm228,A126,364,2.11,1
13517,gm3368,A169,191,2.04,0
13518,gm3878,A113,837,2.73,1
13519,gm2931,A103,754,2.13,0
13520,gm2909,A147,909,2.27,1
13521,gm7406,A139,30,2.77,1
13522,gm8065,A19,934,2.3,0
13523,gm1268,A50,26,2.41,1
13524,gm2039,A39,620,2.64,1
13525,gm8405,A150,737,2.63,1
13526,gm8513,A185,34,2.72,1
13527,gm5324,A27,494,2.56,1
13528,gm9529,A80,648,2.38,1
13529,gm2533,A140,387,2.61,0
13530,gm8318,A93,596,2.9,1
13531,gm7389,A71,455,2.06,0
13532,gm7611,A84,385,2.36,0
13533,gm2590,A70,746,2.89,0
13534,gm2811,A113,671,2.57,1
13535,gm7881,A43,711,2.29,1
13536,gm5819,A131,533,2.12,0
13537,gm8791,A27,775,2.01,0
13538,gm3277,A169,490,2.79,0
13539,gm6410,A173,525,2.27,0
13540,gm5704,A123,656,2.37,1
13541,gm3506,A183,879,2.64,0
13542,gm9939,A173,413,2.29,1
13543,gm2555,A45,532,2.42,0
13544,gm6319,A78,30,2.67,0
13545,gm1001,A66,437,2.7,0
13546,gm5169,A145,224,2.64,1
13547,gm8069,A120,420,2.81,0
13548,gm6145,A121,366,2.63,0
13549,gm5257,A26,207,2.84,1
13550,gm7645,A60,739,2.4,0
13551,gm8628,A8,787,2.68,0
13552,gm5616,A128,693,2.59,0
13553,gm1196,A196,503,2.19,0
13554,gm6930,A197,473,2.95,0
13555,gm5556,A102,749,2.5,0
13556,gm7734,A193,432,2.94,0
13557,gm1190,A115,846,2.83,0
13558,gm1213,A144,539,2.43,0
13559,gm8041,A139,650,2.28,1
13560,gm1193,A12,335,2.18,1
13561,gm1401,A199,521,2.01,0
13562,gm9043,A138,864,2.57,0
13563,gm7426,A161,701,2.05,1
13564,gm6675,A91,886,2.54,0
13565,gm1704,A197,533,2.67,1
13566,gm1705,A39,848,2.46,1
13567,gm7050,A43,285,2.02,0
13568,gm5803,A77,46,2.58,0
13569,gm5080,A63,644,2.52,1
13570,gm4381,A196,407,2.61,0
13571,gm4349,A18,170,2.81,0
13572,gm1944,A52,92,2.87,0
13573,gm6162,A114,310,2.82,1
13574,gm8460,A141,893,2.41,1
13575,gm7693,A116,626,2.7,1
13576,gm1097,A198,964,2.57,0
13577,gm166,A82,567,2.47,0
13578,gm3281,A68,799,2.22,0
13579,gm4596,A160,876,2.33,1
13580,gm724,A187,850,2.43,1
13581,gm8586,A44,286,2.39,0
13582,gm3696,A39,353,2.39,1
13583,gm6002,A28,665,2.44,1
13584,gm2873,A103,514,2.85,1
13585,gm8912,A140,980,2.78,1
13586,gm3360,A96,63,2.05,0
13587,gm4858,A16,690,2.59,0
13588,gm7935,A164,110,2.95,0
13589,gm2465,A120,863,2.25,1
13590,gm6961,A196,263,2.83,1
13591,gm9130,A91,661,2.26,1
13592,gm2999,A27,619,2.19,0
13593,gm718,A159,301,2.32,0
13594,gm2022,A156,815,2.71,1
13595,gm2652,A134,122,2.05,1
13596,gm4608,A78,743,2.87,0
13597,gm8901,A183,631,2.23,0
13598,gm3390,A166,384,2.06,1
13599,gm969,A32,632,2.33,0
13600,gm9243,A151,756,2.6,0
13601,gm6116,A87,754,2.22,1
13602,gm779,A165,755,2.36,1
13603,gm2898,A128,481,2.23,1
13604,gm2175,A45,577,2.54,0
13605,gm8422,A122,31,2.7,1
13606,gm4145,A109,140,2.53,0
13607,gm3060,A138,824,2.71,0
13608,gm6678,A188,204,2.74,0
13609,gm1190,A182,863,2.28,1
13610,gm2287,A17,182,2.85,1
13611,gm4491,A143,967,2.86,1
13612,gm601,A82,376,2.2,0
13613,gm7642,A32,176,2.2,1
13614,gm3152,A160,723,2.48,1
13615,gm5819,A188,309,2.11,0
13616,gm1120,A178,207,2.38,0
13617,gm6806,A74,765,2.78,0
13618,gm9948,A54,646,2.99,0
13619,gm5694,A160,511,2.16,0
13620,gm3550,A166,235,2.54,0
13621,gm5836,A137,435,2.31,0
13622,gm3912,A149,900,2.75,0
13623,gm9251,A184,820,2.08,1
13624,gm4487,A46,892,2.46,1
13625,gm1827,A195,273,2.86,1
13626,gm607,A70,786,2.05,0
13627,gm3580,A194,505,2.28,0
13628,gm824,A167,799,2.75,0
13629,gm5665,A103,184,2.51,1
13630,gm5217,A50,252,2.97,1
13631,gm872,A167,132,2.68,1
13632,gm5284,A111,489,2.88,0
13633,gm2989,A186,643,2.08,0
13634,gm5539,A124,275,2.3,0
13635,gm5377,A51,777,2.29,0
13636,gm5530,A47,770,2.08,0
13637,gm6965,A123,444,2.54,0
13638,gm5396,A41,182,2.77,0
13639,gm6103,A143,529,2.47,0
13640,gm3822,A133,250,2.66,0
13641,gm3491,A171,28,2.67,0
13642,gm2330,A52,206,2.72,1
13643,gm7959,A96,600,2.81,1
13644,gm6167,A65,951,2.59,0
13645,gm2030,A26,833,2.13,0
13646,gm1120,A52,479,2.58,1
13647,gm427,A1,53,2.2,0
13648,gm297,A51,647,2.28,1
13649,gm5268,A189,158,2.14,1
13650,gm4376,A160,699,2.01,0
13651,gm9084,A31,561,2.2,1
13652,gm5150,A124,670,2.73,0
13653,gm2679,A25,903,2.09,0
13654,gm3608,A164,744,2.19,0
13655,gm4201,A23,418,2.97,1
13656,gm4543,A13,996,2.54,1
13657,gm6949,A16,257,2.97,0
13658,gm6735,A105,753,2.45,1
13659,gm9535,A26,957,2.14,0
13660,gm8165,A93,279,2.55,0
13661,gm3419,A113,213,2.34,1
13662,gm2365,A31,133,2.14,1
13663,gm9088,A38,187,2.36,1
13664,gm8703,A88,57,2.54,1
13665,gm5595,A121,949,2.63,0
13666,gm7101,A72,859,2.13,0
13667,gm8407,A194,765,2.74,0
13668,gm7562,A122,968,2.5,0
13669,gm925,A99,765,2.27,1
13670,gm3865,A74,796,2.94,1
13671,gm2533,A122,99,2.84,1
13672,gm7459,A62,576,2.56,1
13673,gm9423,A118,978,2.56,1
13674,gm7073,A33,940,2.58,1
13675,gm635,A114,668,2.58,0
13676,gm5822,A41,819,2.82,0
13677,gm732,A161,259,2.14,0
13678,gm9844,A120,269,2.36,0
13679,gm1780,A91,995,2.25,0
13680,gm1058,A19,348,2.09,1
13681,gm5362,A43,96,2.91,0
13682,gm9733,A80,552,2.48,0
13683,gm5606,A23,51,2.74,0
13684,gm4480,A184,586,2.08,1
13685,gm8609,A62,974,2.63,1
13686,gm4114,A141,337,2.95,1
13687,gm6787,A15,827,2.66,1
13688,gm8066,A68,856,2.81,0
13689,gm9887,A10,465,2.37,0
13690,gm7972,A11,555,2.12,1
13691,gm9915,A60,175,2.75,1
13692,gm7474,A141,186,2.24,0
13693,gm7402,A4,94,2.24,0
13694,gm8720,A121,227,2.53,0
13695,gm7920,A53,496,2.51,1
13696,gm3947,A54,270,2.47,1
13697,gm8472,A35,307,2.66,1
13698,gm5281,A176,418,2.51,0
13699,gm3165,A51,529,2.78,1
13700,gm1222,A126,758,2.11,0
13701,gm5150,A186,240,2.25,1
13702,gm3696,A149,243,2.84,1
13703,gm8058,A53,701,2.58,0
13704,gm2939,A18,24,2.72,0
13705,gm3474,A112,103,2.95,1
13706,gm2705,A163,322,2.17,1
13707,gm4821,A51,734,2.72,1
13708,gm2712,A80,119,2.01,1
13709,gm6779,A80,600,2.51,1
13710,gm8834,A20,289,2.29,1
13711,gm4128,A146,911,2.34,0
13712,gm9013,A10,830,2.22,1
13713,gm6697,A20,86,2.44,1
13714,gm4725,A12,34,2.4,0
13715,gm3781,A77,440,2.41,0
13716,gm8250,A160,854,2.76,1
13717,gm1421,A183,724,2.54,0
13718,gm5909,A142,532,2.27,1
13719,gm962,A126,478,2.45,0
13720,gm4208,A20,228,2.04,0
13721,gm1552,A3,492,2.77,0
13722,gm6125,A141,156,2.16,1
13723,gm3715,A36,527,2.86,1
13724,gm7085,A28,249,2.42,0
13725,gm4355,A167,399,2.71,0
13726,gm9350,A11,426,2.34,1
13727,gm4187,A5,672,2.39,1
13728,gm1226,A165,100,2.44,1
13729,gm6189,A124,502,2.58,1
13730,gm8345,A127,982,2.1,0
13731,gm2192,A177,801,2.43,0
13732,gm5770,A67,704,2.51,1
13733,gm8621,A165,676,2.23,0
13734,gm9031,A91,808,2.23,1
13735,gm7790,A72,980,2.51,1
13736,gm7172,A54,771,2.19,0
13737,gm1366,A130,132,2.56,1
13738,gm1877,A97,971,2.81,0
13739,gm4454,A0,208,2.33,0
13740,gm7185,A23,429,2.51,0
13741,gm5076,A133,989,2.8,0
13742,gm9697,A172,586,2.9,1
13743,gm9702,A5,900,2.24,0
13744,gm1432,A28,280,2.0,0
13745,gm7984,A138,596,2.51,1
13746,gm2800,A45,96,2.33,0
13747,gm5813,A161,130,2.04,1
13748,gm8577,A198,403,2.68,1
13749,gm7751,A44,260,2.5,1
13750,gm9130,A114,75,2.23,0
13751,gm4741,A44,793,2.96,1
13752,gm3444,A169,265,2.81,1
13753,gm2966,A93,542,2.21,0
13754,gm2542,A187,927,2.55,0
13755,gm3699,A92,319,2.47,0
13756,gm3150,A59,402,2.17,1
13757,gm9875,A8,541,2.39,0
13758,gm2152,A59,373,2.98,0
13759,gm6362,A143,457,2.24,1
13760,gm7856,A57,963,2.71,1
13761,gm3641,A157,177,2.11,0
13762,gm6252,A184,819,2.9,1
13763,gm9882,A147,489,2.33,0
13764,gm8304,A178,660,2.0,1
13765,gm3855,A52,531,2.66,1
13766,gm5698,A66,915,2.09,1
13767,gm6776,A177,104,2.88,0
13768,gm6828,A172,26,2.21,0
13769,gm943,A86,834,2.72,1
13770,gm7643,A42,319,2.57,1
13771,gm2384,A98,126,2.01,1
13772,gm5605,A87,243,2.54,1
13773,gm7529,A155,768,2.1,1
13774,gm5832,A51,686,2.36,0
13775,gm8786,A37,304,2.47,1
13776,gm4874,A127,977,2.59,0
13777,gm803,A136,158,2.28,1
13778,gm6542,A1,194,2.66,0
13779,gm8680,A102,612,2.36,0
13780,gm6550,A172,856,2.95,0
13781,gm6456,A180,300,2.56,0
13782,gm4614,A98,881,2.86,1
13783,gm2334,A117,516,2.73,0
13784,gm1130,A193,34,2.47,1
13785,gm3171,A55,367,2.05,0
13786,gm353,A172,496,2.71,1
13787,gm1206,A153,177,2.59,1
13788,gm569,A90,853,2.6,0
13789,gm8773,A86,331,2.58,0
13790,gm3605,A22,595,2.65,0
13791,gm2270,A60,345,2.8,1
13792,gm3471,A153,950,2.18,0
13793,gm7729,A108,409,2.05,1
13794,gm3035,A122,502,2.59,0
13795,gm1081,A187,271,2.16,1
13796,gm5239,A13,556,2.03,0
13797,gm7338,A189,630,2.45,1
13798,gm8853,A14,649,2.72,0
13799,gm3386,A132,781,2.95,1
13800,gm7815,A117,536,2.56,0
13801,gm7048,A130,798,2.6,0
13802,gm4336,A136,575,2.77,0
13803,gm5714,A103,333,2.15,1
13804,gm8869,A149,514,2.26,0
13805,gm3369,A131,310,2.19,0
13806,gm2100,A41,100,2.3,0
13807,gm3937,A168,239,2.49,1
13808,gm7925,A196,380,2.31,0
13809,gm4805,A42,617,2.75,1
13810,gm4617,A196,672,2.2,1
13811,gm8046,A81,382,2.74,0
13812,gm2607,A56,768,2.24,1
13813,gm61,A144,656,2.66,0
13814,gm1200,A138,598,2.89,1
13815,gm2584,A12,960,2.87,1
13816,gm2926,A191,136,2.34,1
13817,gm7143,A126,428,2.39,0
13818,gm2640,A123,916,2.06,1
13819,gm617,A135,764,2.98,0
13820,gm3148,A148,371,3.0,1
13821,gm43,A155,861,2.39,1
13822,gm3697,A88,502,2.98,0
13823,gm8690,A44,714,2.38,1
13824,gm3680,A50,677,2.54,1
13825,gm6170,A97,247,2.82,1
13826,gm6047,A165,858,2.36,0
13827,gm5874,A190,423,2.05,1
13828,gm9006,A110,210,2.61,0
13829,gm6409,A114,799,2.43,0
13830,gm6329,A3,178,2.89,1
13831,gm7511,A99,312,2.22,1
13832,gm1712,A14,728,2.4,1
13833,gm2305,A142,96,2.88,1
13834,gm3107,A118,23,2.0,1
13835,gm6601,A28,666,2.55,0
13836,gm8121,A13,858,2.77,1
13837,gm2238,A154,466,2.7,1
13838,gm2432,A120,32,2.02,0
13839,gm4216,A188,231,2.23,1
13840,gm7344,A0,952,2.08,1
13841,gm1591,A7,895,2.3,0
13842,gm4095,A91,49,2.05,1
13843,gm5207,A34,642,2.74,0
13844,gm5977,A134,731,2.88,0
13845,gm6792,A81,910,2.24,1
13846,gm5788,A21,954,2.12,1
13847,gm4191,A39,334,2.06,0
